mileage,make,model,fuel,gear,offerType,price,hp,year,price_log,car_age,pred,residual,abs_error
57000,Opel,Astra,Gasoline,Manual,Used,7999,"140,0",2013,"8,987071812848821",9,"9,218456931099483","-0,2313851182506621","0,2313851182506621"
160000,Volkswagen,Caddy,Diesel,Manual,Used,12000,"102,0",2013,"9,392661928770137",9,"9,107327493855033","0,2853344349151037","0,2853344349151037"
9837,Renault,ZOE,Electric,Automatic,Used,15890,"72,0",2019,"9,673445259530762",3,"9,58452645255004","0,08891880698072185","0,08891880698072185"
42154,Skoda,Citigo,Gasoline,Manual,Used,7447,"75,0",2016,"8,915566545710645",6,"9,012580136055762","-0,09701359034511725","0,09701359034511725"
45000,Ford,Fiesta,Gasoline,Manual,Used,8750,"80,0",2017,"9,07680897935166",5,"9,168532953401014","-0,09172397404935317","0,09172397404935317"
127000,Renault,ZOE,Electric,,Used,5999,"58,0",2013,"8,699348067653093",9,"8,459248744759009","0,24009932289408376","0,24009932289408376"
39967,Ford,Fiesta,Gasoline,Manual,Used,7999,"80,0",2017,"8,987071812848821",5,"9,144076769003057","-0,1570049561542355","0,1570049561542355"
76310,Opel,Corsa,Diesel,Manual,Used,6630,"75,0",2014,"8,799360083179907",8,"8,868873753875814","-0,06951367069590653","0,06951367069590653"
42500,Volkswagen,Golf,Gasoline,Manual,Used,20964,"230,0",2017,"9,950561959922057",5,"9,962607107002704","-0,012045147080646856","0,012045147080646856"
86262,Volkswagen,Polo,Gasoline,Manual,Used,8590,"75,0",2015,"9,0583540149783",7,"8,813295064068459","0,24505895090984176","0,24505895090984176"
6485,Ford,Focus,Gasoline,Automatic,Employee's car,25780,"150,0",2020,"10,157354276493178",2,"10,2188255939684","-0,061471317475222165","0,061471317475222165"
137000,Ford,Focus,Diesel,Manual,Used,7999,"120,0",2017,"8,987071812848821",5,"9,154768885367387","-0,1676970725185658","0,1676970725185658"
51717,Skoda,Fabia,Gasoline,Manual,Used,9890,"110,0",2015,"9,199279424616758",7,"9,305409980020844","-0,10613055540408567","0,10613055540408567"
14700,Opel,Corsa,Gasoline,Manual,Used,13900,"150,0",2019,"9,539644119118783",3,"9,994397201876998","-0,4547530827582147","0,4547530827582147"
100000,Skoda,Octavia,Gasoline,Manual,Used,7980,"122,0",2012,"8,984693690443855",10,"9,03219646212188","-0,0475027716780243","0,0475027716780243"
52620,Renault,Twingo,Gasoline,Manual,Used,6990,"90,0",2015,"8,852235835227855",7,"9,056290423524006","-0,20405458829615064","0,20405458829615064"
61000,Volkswagen,Arteon,Diesel,Automatic,Used,25900,"150,0",2017,"10,16199824768763",5,"9,978618669665385","0,1833795780222438","0,1833795780222438"
182500,Ford,Focus,Gasoline,Manual,Used,6450,"182,0",2012,"8,771835409789817",10,"8,749546477187389","0,0222889326024287","0,0222889326024287"
29700,Skoda,Fabia,Gasoline,Manual,Used,13250,"110,0",2019,"9,491752831414368",3,"9,614918878786378","-0,12316604737200976","0,12316604737200976"
92500,Volkswagen,Polo,Gasoline,Manual,Used,7650,"90,0",2013,"8,942460926820582",9,"8,825567529351096","0,1168933974694859","0,1168933974694859"
169329,Volkswagen,Golf,Diesel,Manual,Used,8390,"110,0",2016,"9,034795799461252",6,"8,968730357202398","0,06606544225885358","0,06606544225885358"
9999,Volkswagen,Golf,Diesel,Automatic,Demonstration,38975,"150,0",2021,"10,570675693925978",1,"10,46389522754256","0,10678046638341776","0,10678046638341776"
11950,Volkswagen,Golf,Electric,Automatic,Used,21720,"136,0",2019,"9,985988774047872",3,"9,980354892022143","0,005633882025728454","0,005633882025728454"
127000,Volkswagen,Golf Plus,Gasoline,Manual,Used,6790,"86,0",2013,"8,823206220552741",9,"8,738551072657526","0,08465514789521578","0,08465514789521578"
49500,Skoda,Citigo,Gasoline,Manual,Used,7500,"60,0",2017,"8,922658299524402",5,"8,936482306052278","-0,01382400652787652","0,01382400652787652"
30000,Opel,Astra,Gasoline,Manual,Used,11450,"105,0",2018,"9,345745008982385",4,"9,483108215811466","-0,13736320682908065","0,13736320682908065"
37315,Opel,Corsa,Gasoline,Manual,Used,9490,"90,0",2018,"9,157993891603974",4,"9,232176444471717","-0,07418255286774311","0,07418255286774311"
249905,Opel,Astra,Diesel,Manual,Used,6480,"110,0",2017,"8,776475789346321",5,"8,910612129199984","-0,13413633985366324","0,13413633985366324"
31500,Volkswagen,Touran,Gasoline,Automatic,Used,24200,"150,0",2019,"10,094107912144779",3,"10,055321126338068","0,038786785806710355","0,038786785806710355"
89900,Opel,Meriva,Diesel,Manual,Used,9500,"136,0",2016,"9,159047077588632",6,"9,31698194552362","-0,1579348679349888","0,1579348679349888"
243800,Volkswagen,Golf,Diesel,Automatic,Used,7990,"110,0",2015,"8,98594603876032",7,"8,770553216631477","0,2153928221288428","0,2153928221288428"
23087,Volkswagen,Golf Variant,Gasoline,Automatic,Used,33890,"300,0",2019,"10,430875264601097",3,"10,478851769612291","-0,04797650501119399","0,04797650501119399"
164000,Volkswagen,Touran,Diesel,Manual,Used,7900,"105,0",2011,"8,974618038455112",11,"8,785969797289845","0,1886482411652679","0,1886482411652679"
51731,Opel,Zafira,Gasoline,Manual,Used,9950,"120,0",2014,"9,205327830152639",8,"9,151212631364555","0,05411519878808413","0,05411519878808413"
104000,Opel,Astra,Gasoline,Manual,Used,7650,"140,0",2013,"8,942460926820582",9,"9,041787534621436","-0,09932660780085456","0,09932660780085456"
146000,Opel,Insignia,Diesel,Manual,Used,11000,"170,0",2016,"9,305650551780507",6,"9,230431245646114","0,0752193061343931","0,0752193061343931"
8852,Renault,Clio,Gasoline,Manual,Demonstration,9960,"76,0",2019,"9,206332350578643",3,"9,357321737025961","-0,15098938644731774","0,15098938644731774"
63000,Volkswagen,Golf,Gasoline,Automatic,Used,8500,"122,0",2011,"9,047821442478408",11,"9,147735979220405","-0,09991453674199668","0,09991453674199668"
12777,Renault,Captur,Gasoline,Automatic,Used,19990,"131,0",2020,"9,902987427494446",2,"9,953466345720077","-0,050478918225630665","0,050478918225630665"
71856,Volkswagen,Touareg,Diesel,Automatic,Used,31944,"262,0",2018,"10,371739648743057",4,"10,488097745507634","-0,11635809676457676","0,11635809676457676"
52000,Ford,Fiesta,Gasoline,Manual,Used,5999,"82,0",2013,"8,699348067653093",9,"8,811117648506437","-0,11176958085334476","0,11176958085334476"
166554,Skoda,Superb,Diesel,Manual,Used,10490,"170,0",2015,"9,258177701390343",7,"9,199270245718216","0,058907455672127185","0,058907455672127185"
111200,Opel,Astra,Gasoline,Manual,Used,6800,"140,0",2013,"8,824677891164198",9,"9,039057955144079","-0,21438006397988119","0,21438006397988119"
12515,Opel,Astra,Gasoline,Automatic,Used,18990,"145,0",2020,"9,85166780380633",2,"10,04077696428406","-0,18910916047772908","0,18910916047772908"
82844,Opel,Astra,Diesel,Automatic,Used,13450,"165,0",2013,"9,506734385029985",9,"9,256605036217183","0,250129348812802","0,250129348812802"
49550,Renault,ZOE,Electric,Automatic,Used,7699,"58,0",2016,"8,94884572927805",6,"8,983536546509896","-0,03469081723184608","0,03469081723184608"
36725,Volkswagen,up!,Gasoline,Manual,Used,6450,"60,0",2016,"8,771835409789817",6,"8,912851202473052","-0,14101579268323405","0,14101579268323405"
89122,Volkswagen,up!,Gasoline,Manual,Used,5250,"60,0",2012,"8,565983355585669",10,"8,613085773007237","-0,04710241742156818","0,04710241742156818"
15400,Ford,Focus,Gasoline,Manual,Employee's car,29470,"280,0",2020,"10,29112807573174",2,"10,281851637863705","0,009276437868035003","0,009276437868035003"
55200,Skoda,Fabia,Gasoline,Automatic,Used,11990,"110,0",2015,"9,39182824802156",7,"9,39488179912658","-0,003053551105020702","0,003053551105020702"
106100,Opel,Corsa,Gasoline,Manual,Used,4990,"86,0",2011,"8,515191188745565",11,"8,715746465189536","-0,2005552764439713","0,2005552764439713"
39076,Volkswagen,Polo,Gasoline,Manual,Used,10980,"65,0",2018,"9,30383071506352",4,"9,182981753503418","0,12084896156010316","0,12084896156010316"
10804,Volkswagen,Touran,Diesel,Manual,Employee's car,32450,"150,0",2020,"10,387455722132236",2,"10,189498996010578","0,19795672612165838","0,19795672612165838"
130636,Renault,Kangoo,Gasoline,Manual,Used,6000,"106,0",2011,"8,699514748210191",11,"8,701107857134604","-0,0015931089244123342","0,0015931089244123342"
106191,Opel,Zafira Tourer,Diesel,Manual,Used,9280,"136,0",2015,"9,135616825780247",7,"9,201300907393906","-0,06568408161365902","0,06568408161365902"
89500,Ford,C-Max,Gasoline,Manual,Used,9485,"125,0",2013,"9,157466882369114",9,"9,041772049322079","0,11569483304703532","0,11569483304703532"
60000,Opel,Corsa,Gasoline,Manual,Used,5200,"69,0",2014,"8,556413904569519",8,"8,752870553534907","-0,19645664896538761","0,19645664896538761"
95338,Skoda,Octavia,Gasoline,Manual,Used,8490,"105,0",2014,"9,046644279305394",8,"9,129107681151622","-0,08246340184622802","0,08246340184622802"
137000,Volkswagen,Golf,Diesel,Manual,Used,8700,"105,0",2013,"9,071078304642676",9,"8,983868627972244","0,08720967667043134","0,08720967667043134"
80380,Volkswagen,Golf,Diesel,Automatic,Used,12550,"110,0",2016,"9,43747594455993",6,"9,433172326929132","0,004303617630798229","0,004303617630798229"
15,Ford,Tourneo Custom,Diesel,Automatic,Employee's car,41470,"185,0",2021,"10,632725553240427",1,"10,558508029778977","0,07421752346144928","0,07421752346144928"
26245,Opel,Corsa,Gasoline,Manual,Used,6890,"69,0",2016,"8,837826364007704",6,"8,950775966686171","-0,11294960267846754","0,11294960267846754"
176500,Volkswagen,Tiguan,Diesel,Manual,Used,9900,"140,0",2012,"9,20029003612268",10,"9,02238454860229","0,17790548752039115","0,17790548752039115"
287350,Volkswagen,Caddy,Diesel,Manual,Used,5770,"75,0",2013,"8,660427359502146",9,"8,499675132155849","0,1607522273462969","0,1607522273462969"
116000,Opel,Corsa,Diesel,Manual,Used,7990,"95,0",2015,"8,98594603876032",7,"8,881141048406587","0,10480499035373292","0,10480499035373292"
137347,Opel,Meriva,Diesel,Automatic,Used,6499,"101,0",2011,"8,77940359789435",11,"8,865207513240298","-0,08580391534594867","0,08580391534594867"
93000,Opel,Corsa,Gasoline,Manual,Used,5995,"87,0",2012,"8,698681067461614",10,"8,649013344692218","0,049667722769395795","0,049667722769395795"
129480,Renault,Clio,Gasoline,Manual,Used,5500,"128,0",2011,"8,612503371220562",11,"8,66330809736736","-0,05080472614679721","0,05080472614679721"
32618,Opel,Astra,Gasoline,Manual,Used,13890,"125,0",2017,"9,53892443574839",5,"9,525252344535684","0,013672091212706405","0,013672091212706405"
51851,Opel,Combo,Diesel,Manual,Used,8440,"90,0",2016,"9,040737587590003",6,"9,246535453100131","-0,20579786551012802","0,20579786551012802"
209804,Opel,Astra,Diesel,Manual,Used,6300,"110,0",2014,"8,748304912379623",8,"8,811661670566632","-0,06335675818700892","0,06335675818700892"
26524,Opel,Adam,Gasoline,Manual,Used,10290,"87,0",2017,"9,238927828828094",5,"9,245757191995521","-0,00682936316742655","0,00682936316742655"
136000,Skoda,Octavia,Diesel,Manual,Used,7950,"140,0",2013,"8,980927207648378",9,"9,228322148816353","-0,24739494116797545","0,24739494116797545"
52000,Ford,Ka/Ka+,Gasoline,Manual,Used,8650,"71,0",2018,"9,065314599925925",4,"9,086058892173025","-0,02074429224709995","0,02074429224709995"
75324,Opel,Meriva,Gasoline,Automatic,Used,8990,"120,0",2014,"9,103868127465667",8,"9,225362775776507","-0,12149464831083989","0,12149464831083989"
178174,Ford,Grand C-Max,Diesel,Manual,Used,6980,"140,0",2014,"8,850804195756417",8,"9,170249428122982","-0,3194452323665651","0,3194452323665651"
14450,Ford,Kuga,Gasoline,Automatic,Used,24633,"175,0",2020,"10,111842286376898",2,"10,241807070524729","-0,12996478414783041","0,12996478414783041"
121900,Skoda,Rapid/Spaceback,Diesel,Manual,Used,6700,"90,0",2014,"8,809862805379057",8,"8,864916196308974","-0,0550533909299169","0,0550533909299169"
73720,Ford,Mustang,Gasoline,Automatic,Used,29489,"317,0",2017,"10,29177259143444",5,"10,215977228588988","0,07579536284545085","0,07579536284545085"
124800,Opel,Meriva,Gasoline,Automatic,Used,8990,"140,0",2014,"9,103868127465667",8,"9,282289346546033","-0,17842121908036646","0,17842121908036646"
20000,Opel,Insignia,Gasoline,Automatic,Used,22990,"165,0",2018,"10,042814617757227",4,"10,000211056651567","0,04260356110565944","0,04260356110565944"
114000,Opel,Insignia,Diesel,Manual,Used,8290,"131,0",2012,"9,022805248129341",10,"8,886740298451482","0,1360649496778592","0,1360649496778592"
33328,Renault,Kangoo,Diesel,Automatic,Used,12990,"91,0",2018,"9,471935109664646",4,"9,531747347674933","-0,0598122380102879","0,0598122380102879"
17278,Opel,Corsa,Gasoline,Manual,Used,8990,"69,0",2018,"9,103868127465667",4,"9,148407569072193","-0,0445394416065259","0,0445394416065259"
146104,Ford,Transit,Diesel,Manual,Used,13900,"136,0",2013,"9,539644119118783",9,"9,221778027776383","0,31786609134240074","0,31786609134240074"
111600,Volkswagen,Golf,Gasoline,Automatic,Used,8500,"122,0",2013,"9,047821442478408",9,"9,229213132273133","-0,1813916897947241","0,1813916897947241"
85000,Ford,Focus,Diesel,Automatic,Used,9890,"120,0",2015,"9,199279424616758",7,"9,368863986733091","-0,16958456211633255","0,16958456211633255"
65000,Skoda,Octavia,Diesel,Automatic,Used,25550,"184,0",2018,"10,14839259563185",4,"10,128567135254453","0,01982546037739752","0,01982546037739752"
45362,Ford,Fiesta,Gasoline,Manual,Used,13490,"125,0",2018,"9,509703949201802",4,"9,632582759186024","-0,12287880998422196","0,12287880998422196"
59300,Ford,Grand C-Max,Gasoline,Manual,Used,14000,"150,0",2015,"9,546812608597396",7,"9,491410334747354","0,05540227385004215","0,05540227385004215"
17300,Volkswagen,Polo,Diesel,Manual,Used,13985,"95,0",2018,"9,54574060563606",4,"9,484701100480091","0,061039505155969564","0,061039505155969564"
59500,Volkswagen,Golf,Gasoline,Automatic,Used,17690,"150,0",2017,"9,780754787153832",5,"9,871534145152577","-0,09077935799874481","0,09077935799874481"
60000,Volkswagen,up!,Gasoline,Manual,Used,5400,"75,0",2012,"8,594154232552366",10,"8,642041431895109","-0,04788719934274255","0,04788719934274255"
114000,Opel,Corsa,Gasoline,Manual,Used,4990,"86,0",2011,"8,515191188745565",11,"8,724597647975871","-0,20940645923030665","0,20940645923030665"
67231,Opel,Mokka,Gasoline,Manual,Used,12390,"140,0",2016,"9,424644974623188",6,"9,377622511053824","0,04702246356936435","0,04702246356936435"
46045,Skoda,Fabia,Gasoline,Manual,Used,10650,"75,0",2018,"9,273315171137572",4,"9,15309043174726","0,12022473939031109","0,12022473939031109"
55058,Volkswagen,Polo,Gasoline,Manual,Used,11290,"90,0",2017,"9,331672657143708",5,"9,181888657255755","0,1497839998879531","0,1497839998879531"
19707,Ford,Kuga,Diesel,Automatic,Used,29885,"179,0",2019,"10,305111961258355",3,"10,280902354969033","0,024209606289321783","0,024209606289321783"
82212,Volkswagen,Golf,Gasoline,Manual,Used,10900,"110,0",2015,"9,296518068217235",7,"9,207565016547015","0,08895305167022016","0,08895305167022016"
37500,Opel,Corsa,Gasoline,Manual,Used,5100,"69,0",2013,"8,536995818712418",9,"8,762186151555207","-0,22519033284278933","0,22519033284278933"
12463,Opel,Astra,Gasoline,Manual,Used,14990,"145,0",2020,"9,615138591096644",2,"9,916787795760603","-0,30164920466395984","0,30164920466395984"
13135,Opel,Adam,Gasoline,Manual,Used,10780,"69,0",2018,"9,285447844462988",4,"9,168966851884878","0,11648099257810962","0,11648099257810962"
87000,Skoda,Yeti,Gasoline,Automatic,Used,14700,"122,0",2014,"9,595602772766828",8,"9,416169287568062","0,179433485198766","0,179433485198766"
54000,Ford,Focus,Gasoline,Manual,Used,11950,"125,0",2015,"9,388486557359657",7,"9,360646814898862","0,027839742460795236","0,027839742460795236"
46833,Ford,Kuga,Gasoline,Manual,Used,19490,"150,0",2018,"9,877656792501606",4,"9,845404197922234","0,03225259457937213","0,03225259457937213"
88000,Ford,Fiesta,Gasoline,Manual,Used,6400,"60,0",2015,"8,764053269347762",7,"8,711195208433423","0,05285806091433898","0,05285806091433898"
93000,Ford,Focus,Gasoline,Manual,Used,12900,"250,0",2013,"9,464982590349763",9,"9,533828752272697","-0,06884616192293436","0,06884616192293436"
258000,Volkswagen,Passat Variant,Diesel,Automatic,Used,8490,"140,0",2013,"9,046644279305394",9,"8,93675715208766","0,10988712721773375","0,10988712721773375"
6000,Volkswagen,up!,Gasoline,Manual,Used,13880,"65,0",2020,"9,538204234060796",2,"9,41613366796987","0,12207056609092604","0,12207056609092604"
84800,Opel,Corsa,Gasoline,Manual,Used,6990,"87,0",2014,"8,852235835227855",8,"8,79906623569484","0,0531695995330157","0,0531695995330157"
48700,Opel,Mokka,Others,Manual,Used,14290,"140,0",2015,"9,567315270923913",7,"9,469721122321426","0,09759414860248761","0,09759414860248761"
23107,Volkswagen,Tiguan,Gasoline,Manual,Used,26990,"150,0",2019,"10,20322170601205",3,"9,966493096984106","0,2367286090279439","0,2367286090279439"
14340,Opel,Corsa,Gasoline,Manual,Used,12990,"101,0",2019,"9,471935109664646",3,"9,532978412226658","-0,061043302562012514","0,061043302562012514"
25581,Skoda,Fabia,Gasoline,Manual,Used,7390,"86,0",2014,"8,907883013942248",8,"9,090092335720621","-0,18220932177837312","0,18220932177837312"
175000,Skoda,Fabia,Diesel,Manual,Used,4990,"105,0",2012,"8,515191188745565",10,"8,806455463613919","-0,2912642748683538","0,2912642748683538"
245100,Volkswagen,Sharan,Diesel,Manual,Used,10090,"116,0",2012,"9,219300113347655",10,"8,564756445673238","0,6545436676744174","0,6545436676744174"
76750,Volkswagen,Polo,Diesel,Manual,Used,8989,"75,0",2017,"9,103756886573398",5,"9,083326646677152","0,02043023989624615","0,02043023989624615"
25700,Skoda,Octavia,Gasoline,Manual,Used,22478,"230,0",2017,"10,020292332078212",5,"10,026607612833525","-0,0063152807553130685","0,0063152807553130685"
61005,Volkswagen,up!,Gasoline,Manual,Used,6577,"60,0",2017,"8,79133399330135",5,"8,90745960850535","-0,116125615204","0,116125615204"
79000,Renault,Twingo,Gasoline,Manual,Used,4990,"75,0",2014,"8,515191188745565",8,"8,740601476902144","-0,2254102881565796","0,2254102881565796"
111300,Volkswagen,up!,Gasoline,Manual,Used,4960,"75,0",2012,"8,509161019718974",10,"8,589150197483443","-0,07998917776446923","0,07998917776446923"
13900,Ford,Fiesta,Gasoline,Manual,Used,15580,"125,0",2019,"9,65374331942474",3,"9,776065103888618","-0,1223217844638782","0,1223217844638782"
4900,Ford,Tourneo Custom,Diesel,Automatic,Used,37980,"185,0",2020,"10,544814984366276",2,"10,47325222528286","0,0715627590834167","0,0715627590834167"
140000,Renault,Megane,Diesel,Manual,Used,4999,"106,0",2011,"8,51699317141357",11,"8,721463784141234","-0,20447061272766298","0,20447061272766298"
208000,Opel,Antara,Diesel,Automatic,Used,5200,"150,0",2011,"8,556413904569519",11,"8,97384242439247","-0,4174285198229519","0,4174285198229519"
50590,Skoda,Octavia,Gasoline,Manual,Used,11480,"110,0",2015,"9,348361669873558",7,"9,305409980020844","0,042951689852714026","0,042951689852714026"
96000,Opel,Astra,Diesel,Manual,Used,7700,"110,0",2015,"8,948975607841776",7,"9,17720050924551","-0,22822490140373475","0,22822490140373475"
31568,Ford,Kuga,Diesel,Manual,Used,22950,"150,0",2018,"10,04107321548869",4,"9,995829613964743","0,04524360152394813","0,04524360152394813"
74016,Opel,Astra,Diesel,Manual,Used,11749,"110,0",2019,"9,371523409567573",3,"9,440994927236327","-0,06947151766875415","0,06947151766875415"
46550,Ford,Fiesta,Gasoline,Manual,Used,5990,"82,0",2011,"8,697846691109495",11,"8,734451405801877","-0,036604714692382245","0,036604714692382245"
119934,Renault,Kangoo,Diesel,Manual,Used,5250,"90,0",2015,"8,565983355585669",7,"8,901732873482665","-0,33574951789699625","0,33574951789699625"
12036,Skoda,Octavia,Gasoline,Manual,Employee's car,23780,"150,0",2020,"10,076600170244772",2,"10,079436955337096","-0,002836785092323879","0,002836785092323879"
19990,Ford,Fiesta,Gasoline,Manual,Used,11790,"71,0",2019,"9,375006993531416",3,"9,159633004413953","0,21537398911746308","0,21537398911746308"
50230,Renault,ZOE,Electric,Automatic,Used,8398,"58,0",2016,"9,035748861244139",6,"8,984523576105543","0,05122528513859592","0,05122528513859592"
9856,Ford,Fiesta,Gasoline,Manual,Used,13795,"86,0",2019,"9,532061486651386",3,"9,497656622838367","0,03440486381301966","0,03440486381301966"
23104,Ford,Focus,Gasoline,Manual,Used,19990,"125,0",2020,"9,902987427494446",2,"9,820597557574","0,08238986992044595","0,08238986992044595"
66741,Ford,Fiesta,Gasoline,Manual,Used,9290,"101,0",2018,"9,136693831807884",4,"9,299557054119132","-0,16286322231124828","0,16286322231124828"
175000,Skoda,Octavia,Diesel,Manual,Used,4900,"105,0",2011,"8,496990484098719",11,"8,769925980144677","-0,27293549604595846","0,27293549604595846"
210000,Volkswagen,Touran,Diesel,,Used,8700,"105,0",2013,"9,071078304642676",9,"8,757252909342126","0,3138253953005492","0,3138253953005492"
189800,Skoda,Roomster,Diesel,Manual,Used,5250,"90,0",2014,"8,565983355585669",8,"8,735811616173471","-0,16982826058780276","0,16982826058780276"
38000,Opel,Corsa,Gasoline,Manual,Used,6880,"69,0",2014,"8,836373930927389",8,"8,786329072783692","0,0500448581436963","0,0500448581436963"
56650,Volkswagen,Touareg,Diesel,Automatic,Used,33850,"262,0",2017,"10,42969427834042",5,"10,444909969879047","-0,015215691538626785","0,015215691538626785"
19854,Ford,Fiesta,Gasoline,Manual,Used,8440,"71,0",2019,"9,040737587590003",3,"9,162003068223875","-0,12126548063387155","0,12126548063387155"
163000,Volkswagen,Golf,Diesel,Manual,Used,11299,"116,0",2017,"9,332469505209247",5,"9,144475241194193","0,18799426401505315","0,18799426401505315"
12300,Volkswagen,up!,CNG,Manual,Used,9970,"68,0",2016,"9,207335862955883",6,"9,01994394468661","0,18739191826927382","0,18739191826927382"
88064,Ford,Fiesta,Gasoline,Manual,Used,6980,"101,0",2014,"8,850804195756417",8,"8,914125442743135","-0,06332124698671748","0,06332124698671748"
138000,Ford,Kuga,Diesel,Automatic,Used,8999,"140,0",2011,"9,104868739033948",11,"9,175892992615294","-0,07102425358134568","0,07102425358134568"
128000,Volkswagen,Golf,Diesel,Automatic,Used,9950,"110,0",2016,"9,205327830152639",6,"9,245799752382696","-0,0404719222300578","0,0404719222300578"
64844,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,14900,"150,0",2014,"9,60911649193355",8,"9,421370455230011","0,18774603670353862","0,18774603670353862"
12270,Ford,Fiesta,Gasoline,Automatic,Used,17790,"101,0",2019,"9,786391780659882",3,"9,65673078606356","0,1296609945963212","0,1296609945963212"
89800,Opel,Meriva,Diesel,Manual,Used,7990,"136,0",2014,"8,98594603876032",8,"9,243286588943581","-0,25734055018326174","0,25734055018326174"
47239,Volkswagen,Passat,Gasoline,Manual,Used,13855,"125,0",2016,"9,536401457297078",6,"9,430600157086882","0,10580130021019585","0,10580130021019585"
122000,Volkswagen,Golf,Diesel,Manual,Used,14000,"170,0",2011,"9,546812608597396",11,"9,290790583028864","0,25602202556853193","0,25602202556853193"
153600,Renault,Clio,Diesel,Manual,Used,7999,"90,0",2017,"8,987071812848821",5,"8,930630044138377","0,05644176871044415","0,05644176871044415"
64087,Ford,Mondeo,Electric/Gasoline,Automatic,Used,19790,"140,0",2019,"9,892932038596612",3,"9,815641141016938","0,07729089757967422","0,07729089757967422"
362000,Ford,Kuga,Diesel,Manual,Used,7900,"140,0",2012,"8,974618038455112",10,"8,81635625839756","0,15826178005755231","0,15826178005755231"
12,Opel,Crossland X,Gasoline,Manual,Employee's car,22581,"131,0",2021,"10,024864123702642",1,"10,04238235583766","-0,017518232135017797","0,017518232135017797"
14688,Ford,EcoSport,Gasoline,Manual,Used,17690,"125,0",2019,"9,780754787153832",3,"9,7755046052971","0,005250181856732539","0,005250181856732539"
31597,Skoda,Fabia,Gasoline,Manual,Used,9890,"75,0",2019,"9,199279424616758",3,"9,2323468355572","-0,03306741094044163","0,03306741094044163"
27273,Ford,Fiesta,Gasoline,Manual,Used,19119,"200,0",2019,"9,858437883982404",3,"9,968128112507495","-0,10969022852509092","0,10969022852509092"
110000,Opel,Astra,Diesel,Manual,Used,6950,"125,0",2013,"8,846496938558838",9,"9,122310190157068","-0,27581325159822967","0,27581325159822967"
34000,Volkswagen,Golf,Gasoline,Manual,Used,9500,"86,0",2013,"9,159047077588632",9,"8,977616485985505","0,18143059160312625","0,18143059160312625"
41716,Ford,Fiesta,Gasoline,Manual,Used,8580,"71,0",2018,"9,057189192482008",4,"9,092221205816466","-0,035032013334458156","0,035032013334458156"
72700,Renault,Grand Scenic,Diesel,Automatic,Used,7990,"110,0",2013,"8,98594603876032",9,"9,149914543028435","-0,16396850426811582","0,16396850426811582"
29463,Volkswagen,Polo,Gasoline,Manual,Used,10870,"65,0",2018,"9,293761980115255",4,"9,2226031212036","0,07115885891165519","0,07115885891165519"
104000,Ford,Focus,Diesel,Manual,Used,8290,"120,0",2016,"9,022805248129341",6,"9,188745057847138","-0,16593980971779665","0,16593980971779665"
200000,Volkswagen,Passat Variant,Diesel,Automatic,Used,8600,"177,0",2014,"9,0595174822416",8,"9,306739936310333","-0,24722245406873355","0,24722245406873355"
500,Opel,Corsa,Gasoline,Manual,Used,19990,"101,0",2021,"9,902987427494446",1,"9,772961650219507","0,13002577727493936","0,13002577727493936"
107000,Volkswagen,Golf,Gasoline,Automatic,Used,8990,"122,0",2011,"9,103868127465667",11,"9,051854897058135","0,05201323040753181","0,05201323040753181"
48000,Skoda,Fabia,Diesel,Manual,Used,12439,"90,0",2018,"9,428591977209965",4,"9,311673283646739","0,11691869356322648","0,11691869356322648"
225500,Opel,Astra,Diesel,Manual,Used,4700,"110,0",2012,"8,45531778769815",10,"8,62075418531459","-0,1654363976164408","0,1654363976164408"
6500,Opel,Astra,Gasoline,Manual,Used,17800,"150,0",2017,"9,786953736280177",5,"9,928780840361261","-0,14182710408108434","0,14182710408108434"
17801,Renault,Scenic,Gasoline,Automatic,Used,18790,"140,0",2018,"9,84108009240751",4,"9,861744364396504","-0,02066427198899312","0,02066427198899312"
1300,Skoda,Karoq,Gasoline,Automatic,Demonstration,31999,"150,0",2021,"10,373459931293572",1,"10,360213573898916","0,013246357394656627","0,013246357394656627"
10,Skoda,Fabia,Gasoline,Manual,Pre-registered,14580,"95,0",2020,"9,587406005562649",2,"9,650152669933151","-0,06274666437050236","0,06274666437050236"
10,Renault,Clio,Gasoline,Automatic,Pre-registered,19990,"131,0",2021,"9,902987427494446",1,"10,072729591623522","-0,16974216412907595","0,16974216412907595"
117300,Volkswagen,Passat Variant,Diesel,Manual,Used,9170,"140,0",2011,"9,123692565250511",11,"9,190849456901363","-0,06715689165085159","0,06715689165085159"
149000,Skoda,Octavia,Diesel,Manual,Used,9999,"150,0",2016,"9,21024036697585",6,"9,35302790931533","-0,1427875423394802","0,1427875423394802"
9850,Volkswagen,Golf Sportsvan,Diesel,Automatic,Used,28450,"150,0",2019,"10,255903439554476",3,"10,277570208041467","-0,021666768486991117","0,021666768486991117"
19632,Opel,Grandland X,Gasoline,Automatic,Used,18951,"131,0",2019,"9,84961197956681",3,"9,874292964456558","-0,02468098488974846","0,02468098488974846"
15130,Ford,Transit,Diesel,Manual,Used,26989,"131,0",2018,"10,203184654566114",4,"9,968441220898583","0,23474343366753025","0,23474343366753025"
64800,Opel,Astra,Gasoline,Manual,Used,11400,"105,0",2018,"9,341368634382587",4,"9,452861578583985","-0,1114929442013981","0,1114929442013981"
